time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,inlet_mean_temp,max_temp_fuel,temp_blanket,temp_fuel
0.00047198108322034,8.3371210158702e+20,3.2943460740439e+21,8.2208586656986e+21,5.7413747564485e+21,3.7446547287689e+21,1.0464860124083e+21,2021915609.3003,964.73280853531,1169.495889302,928.2040718249,1023.6639242968
0.00056737729986441,8.3375448639465e+20,3.2945134158254e+21,8.221275975295e+21,5.7416663726418e+21,3.7448451255775e+21,1.0465394023369e+21,2022018404.6596,964.73280830739,1169.495889258,928.20407332126,1023.6637439278
0.0006818527598373,8.3379926879009e+20,3.2946902181929e+21,8.2217168720845e+21,5.7419744796876e+21,3.745046292905e+21,1.046595813206e+21,2022127015.3447,964.73280803387,1169.4958892517,928.20407511808,1023.6635273561
0.00081922331180476,8.3384544314764e+20,3.2948725083424e+21,8.2221714465186e+21,5.7422921564092e+21,3.7452537135172e+21,1.0466539786525e+21,2022239002.6458,964.73280770561,1169.4958893021,928.2040772757,1023.6632672239
0.00098406797416571,8.3389168871721e+20,3.2950550687095e+21,8.2226266843253e+21,5.7426103129399e+21,3.745461454641e+21,1.0467122354606e+21,2022351163.6453,964.73280731166,1169.4958894327,928.20407986658,1023.6629546226
0.0011818815689988,8.3393642362843e+20,3.2952316501652e+21,8.2230669981298e+21,5.7429180622534e+21,3.7456624105553e+21,1.0467685915938e+21,2022459662.1996,964.73280683887,1169.4958896722,928.20408297763,1023.6625787398
0.0014192578827986,8.3397792046949e+20,3.2953954283567e+21,8.2234753654503e+21,5.7432035153708e+21,3.7458488217784e+21,1.0468208717833e+21,2022560309.256,964.73280627143,1169.4958900536,928.20408671309,1023.6621264159
0.0017041094593583,8.3401448093598e+20,3.2955396932984e+21,8.223835048382e+21,5.7434549830049e+21,3.7460130596004e+21,1.0468669375209e+21,2022648986.4317,964.73280559038,1169.4958906138,928.20409119792,1023.6615815867
0.00204593135123,8.340446462906e+20,3.2956586803562e+21,8.2241316658708e+21,5.7436624235857e+21,3.7461485714783e+21,1.0469049521611e+21,2022722156.4492,964.73280477294,1169.4958913932,928.20409658191,1023.6609245813
0.002456117621476,8.3406739767173e+20,3.2957483611123e+21,8.2243551658807e+21,5.7438188213928e+21,3.7462507808303e+21,1.0469336332451e+21,2022777348.9612,964.73280379177,1169.4958924345,928.20410304455,1023.6601312317
0.0029483411457712,8.3408228633765e+20,3.2958069575027e+21,8.224501107339e+21,5.7439210825146e+21,3.7463176720944e+21,1.0469524165864e+21,2022813476.4692,964.73280261401,1169.4958937837,928.20411080097,1023.6591717415
0.0035390093749255,8.3408944089301e+20,3.2958349700983e+21,8.2245707302802e+21,5.7439700842408e+21,3.7463498231792e+21,1.0469614654263e+21,2022830851.9152,964.7328012002,1169.4958954905,928.20412010899,1023.6580092332
0.0042478112499105,8.3408943177187e+20,3.2958346426198e+21,8.224569619844e+21,5.7439697421285e+21,3.7463497966955e+21,1.0469614998173e+21,2022830860.119,964.73279950289,1169.4958976114,928.20413127766,1023.6565978697
0.0050983734998927,8.3408302310485e+20,3.295808981639e+21,8.2245052607474e+21,5.743925302007e+21,3.7463210252952e+21,1.0469534841861e+21,2022815356.137,964.7327974651,1169.4959002119,928.20414467739,1023.6548803967
0.0061190481998712,8.3407088422862e+20,3.2957606167919e+21,8.2243841937542e+21,5.7438413540761e+21,3.7462665156931e+21,1.0469382640914e+21,2022785965.8028,964.73279501827,1169.4959033697,928.20416075217,1023.6527849008
0.0073438578398454,8.3405334207548e+20,3.2956908222814e+21,8.2242095740599e+21,5.7437201280141e+21,3.7461877362774e+21,1.046916254505e+21,2022743485.4958,964.73279207996,1169.4959071748,928.20418003404,1023.6502205
