"group1","group2","group3","group4","group5","group6","temp","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.8163e+14,1.0979e+15,2.6939e+15,1.7956e+15,1.0717e+15,2.0567e+14,1005,1,27.179,27.179,94,0
2.8138e+14,1.097e+15,2.6916e+15,1.7941e+15,1.0708e+15,2.0549e+14,1004.9,1,27.342,27.342,94,0
2.8114e+14,1.096e+15,2.6893e+15,1.7926e+15,1.0698e+15,2.0532e+14,1004.9,1,27.505,27.505,94,0
2.809e+14,1.0951e+15,2.687e+15,1.791e+15,1.0689e+15,2.0514e+14,1004.8,1,27.667,27.667,94,0
2.8066e+14,1.0942e+15,2.6847e+15,1.7895e+15,1.068e+15,2.0497e+14,1004.7,1,27.83,27.83,94,0
2.8042e+14,1.0932e+15,2.6823e+15,1.7879e+15,1.0671e+15,2.0479e+14,1004.6,1,27.993,27.993,94,0
2.8018e+14,1.0923e+15,2.68e+15,1.7864e+15,1.0662e+15,2.0462e+14,1004.5,1,28.156,28.156,94,0
2.7993e+14,1.0913e+15,2.6777e+15,1.7848e+15,1.0652e+15,2.0444e+14,1004.5,1,28.319,28.319,94,0
2.7969e+14,1.0904e+15,2.6754e+15,1.7833e+15,1.0643e+15,2.0427e+14,1004.4,1,28.481,28.481,94,0
2.7945e+14,1.0895e+15,2.6731e+15,1.7818e+15,1.0634e+15,2.0409e+14,1004.3,1,28.644,28.644,94,0
2.7921e+14,1.0885e+15,2.6708e+15,1.7802e+15,1.0625e+15,2.0392e+14,1004.2,1,28.807,28.807,94,0
2.7897e+14,1.0876e+15,2.6685e+15,1.7787e+15,1.0616e+15,2.0374e+14,1004.2,1,28.969,28.969,94,0
2.7873e+14,1.0866e+15,2.6662e+15,1.7771e+15,1.0607e+15,2.0357e+14,1004.1,1,29.132,29.132,94,0
2.7849e+14,1.0857e+15,2.6639e+15,1.7756e+15,1.0597e+15,2.0339e+14,1004,1,29.295,29.295,94,0
2.7824e+14,1.0847e+15,2.6615e+15,1.7741e+15,1.0588e+15,2.0322e+14,1003.9,1,29.458,29.458,94,0
2.78e+14,1.0838e+15,2.6592e+15,1.7725e+15,1.0579e+15,2.0304e+14,1003.9,1,29.621,29.621,94,0
2.7776e+14,1.0829e+15,2.6569e+15,1.771e+15,1.057e+15,2.0287e+14,1003.8,1,29.783,29.783,94,0
2.7752e+14,1.0819e+15,2.6546e+15,1.7694e+15,1.0561e+15,2.027e+14,1003.7,1,29.946,29.946,94,0
2.7728e+14,1.081e+15,2.6523e+15,1.7679e+15,1.0551e+15,2.0252e+14,1003.6,1,30.109,30.109,94,0
2.7704e+14,1.08e+15,2.65e+15,1.7663e+15,1.0542e+15,2.0235e+14,1003.5,1,30.271,30.271,94,0
2.7679e+14,1.0791e+15,2.6477e+15,1.7648e+15,1.0533e+15,2.0217e+14,1003.5,1,30.434,30.434,94,0
2.7655e+14,1.0782e+15,2.6454e+15,1.7633e+15,1.0524e+15,2.02e+14,1003.4,1,30.597,30.597,94,0
2.7631e+14,1.0772e+15,2.6431e+15,1.7617e+15,1.0515e+15,2.0182e+14,1003.3,1,30.76,30.76,94,0
2.7607e+14,1.0763e+15,2.6407e+15,1.7602e+15,1.0505e+15,2.0165e+14,1003.2,1,30.923,30.923,94,0
2.7583e+14,1.0753e+15,2.6384e+15,1.7586e+15,1.0496e+15,2.0147e+14,1003.2,1,31.085,31.085,94,0
2.7559e+14,1.0744e+15,2.6361e+15,1.7571e+15,1.0487e+15,2.013e+14,1003.1,1,31.248,31.248,94,0
2.7534e+14,1.0734e+15,2.6338e+15,1.7556e+15,1.0478e+15,2.0112e+14,1003,1,31.411,31.411,94,0
2.751e+14,1.0725e+15,2.6315e+15,1.754e+15,1.0469e+15,2.0095e+14,1002.9,1,31.573,31.573,94,0
2.7483e+14,1.0714e+15,2.6289e+15,1.7522e+15,1.0458e+15,2.0075e+14,1002.8,1,31.736,31.736,94,0
2.7455e+14,1.0704e+15,2.6262e+15,1.7505e+15,1.0448e+15,2.0055e+14,1002.7,1,31.899,31.899,94,0
2.7428e+14,1.0693e+15,2.6236e+15,1.7487e+15,1.0437e+15,2.0035e+14,1002.7,1,32.062,32.062,94,0
2.74e+14,1.0682e+15,2.6209e+15,1.747e+15,1.0427e+15,2.0015e+14,1002.6,1,32.224,32.224,94,0
2.7372e+14,1.0671e+15,2.6183e+15,1.7452e+15,1.0416e+15,1.9995e+14,1002.5,1,32.387,32.387,94,0
2.7345e+14,1.0661e+15,2.6157e+15,1.7435e+15,1.0406e+15,1.9975e+14,1002.4,1,32.55,32.55,94,0
2.7317e+14,1.065e+15,2.613e+15,1.7417e+15,1.0395e+15,1.9955e+14,1002.3,1,32.713,32.713,94,0
2.729e+14,1.0639e+15,2.6104e+15,1.7399e+15,1.0385e+15,1.9935e+14,1002.2,1,32.875,32.875,94,0
2.7262e+14,1.0628e+15,2.6078e+15,1.7382e+15,1.0374e+15,1.9915e+14,1002.1,1,33.038,33.038,94,0
2.7235e+14,1.0618e+15,2.6051e+15,1.7364e+15,1.0364e+15,1.9895e+14,1002,1,33.201,33.201,94,0
2.7207e+14,1.0607e+15,2.6025e+15,1.7347e+15,1.0353e+15,1.9875e+14,1002,1,33.364,33.364,94,0
2.718e+14,1.0596e+15,2.5999e+15,1.7329e+15,1.0343e+15,1.9855e+14,1001.9,1,33.527,33.527,94,0
