"group1","group2","group3","group4","group5","group6","temp","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.8057e+14,1.1048e+15,2.7148e+15,1.8413e+15,1.1471e+15,2.6581e+14,1053.7,1,33.038,33.038,94,0
2.8029e+14,1.1037e+15,2.7121e+15,1.8395e+15,1.146e+15,2.6554e+14,1053.6,1,33.201,33.201,94,0
2.8001e+14,1.1026e+15,2.7094e+15,1.8376e+15,1.1448e+15,2.6528e+14,1053.5,1,33.364,33.364,94,0
2.7973e+14,1.1015e+15,2.7067e+15,1.8358e+15,1.1437e+15,2.6502e+14,1053.5,1,33.527,33.527,94,0
2.7945e+14,1.1004e+15,2.704e+15,1.8339e+15,1.1425e+15,2.6475e+14,1053.4,1,33.689,33.689,94,0
2.7917e+14,1.0993e+15,2.7013e+15,1.8321e+15,1.1414e+15,2.6449e+14,1053.3,1,33.852,33.852,94,0
2.7889e+14,1.0982e+15,2.6985e+15,1.8302e+15,1.1402e+15,2.6423e+14,1053.2,1,34.015,34.015,94,0
2.7861e+14,1.0971e+15,2.6958e+15,1.8284e+15,1.1391e+15,2.6396e+14,1053.1,1,34.178,34.178,94,0
2.7833e+14,1.096e+15,2.6931e+15,1.8266e+15,1.1379e+15,2.637e+14,1053,1,34.34,34.34,94,0
2.7805e+14,1.0949e+15,2.6904e+15,1.8247e+15,1.1368e+15,2.6344e+14,1052.9,1,34.503,34.503,94,0
2.7777e+14,1.0938e+15,2.6877e+15,1.8229e+15,1.1356e+15,2.6317e+14,1052.8,1,34.666,34.666,94,0
2.7749e+14,1.0927e+15,2.685e+15,1.821e+15,1.1345e+15,2.6291e+14,1052.7,1,34.828,34.828,94,0
2.772e+14,1.0916e+15,2.6822e+15,1.8192e+15,1.1333e+15,2.6265e+14,1052.6,1,34.991,34.991,94,0
2.7692e+14,1.0905e+15,2.6795e+15,1.8173e+15,1.1322e+15,2.6238e+14,1052.5,1,35.154,35.154,94,0
2.7664e+14,1.0894e+15,2.6768e+15,1.8155e+15,1.1311e+15,2.6212e+14,1052.5,1,35.317,35.317,94,0
2.7636e+14,1.0883e+15,2.6741e+15,1.8137e+15,1.1299e+15,2.6186e+14,1052.4,1,35.479,35.479,94,0
2.7608e+14,1.0871e+15,2.6714e+15,1.8118e+15,1.1288e+15,2.6159e+14,1052.3,1,35.642,35.642,94,0
2.758e+14,1.086e+15,2.6687e+15,1.81e+15,1.1276e+15,2.6133e+14,1052.2,1,35.805,35.805,94,0
2.7552e+14,1.0849e+15,2.6659e+15,1.8081e+15,1.1265e+15,2.6107e+14,1052.1,1,35.968,35.968,94,0
2.7523e+14,1.0838e+15,2.6631e+15,1.8062e+15,1.1253e+15,2.608e+14,1052,1,36.131,36.131,94,0
2.7492e+14,1.0826e+15,2.6601e+15,1.8042e+15,1.124e+15,2.605e+14,1051.9,1,36.293,36.293,94,0
2.746e+14,1.0813e+15,2.6571e+15,1.8021e+15,1.1227e+15,2.6021e+14,1051.8,1,36.456,36.456,94,0
2.7429e+14,1.0801e+15,2.654e+15,1.8e+15,1.1214e+15,2.5991e+14,1051.7,1,36.619,36.619,94,0
2.7397e+14,1.0789e+15,2.651e+15,1.798e+15,1.1201e+15,2.5962e+14,1051.6,1,36.782,36.782,94,0
2.7366e+14,1.0776e+15,2.6479e+15,1.7959e+15,1.1188e+15,2.5932e+14,1051.5,1,36.944,36.944,94,0
2.7335e+14,1.0764e+15,2.6449e+15,1.7938e+15,1.1176e+15,2.5903e+14,1051.4,1,37.107,37.107,94,0
2.7303e+14,1.0751e+15,2.6419e+15,1.7918e+15,1.1163e+15,2.5873e+14,1051.3,1,37.27,37.27,94,0
2.7272e+14,1.0739e+15,2.6388e+15,1.7897e+15,1.115e+15,2.5844e+14,1051.2,1,37.432,37.432,94,0
2.7241e+14,1.0727e+15,2.6358e+15,1.7877e+15,1.1137e+15,2.5814e+14,1051.1,1,37.595,37.595,94,0
2.7209e+14,1.0714e+15,2.6327e+15,1.7856e+15,1.1124e+15,2.5785e+14,1051,1,37.758,37.758,94,0
2.7178e+14,1.0702e+15,2.6297e+15,1.7835e+15,1.1111e+15,2.5755e+14,1050.9,1,37.921,37.921,94,0
2.7146e+14,1.069e+15,2.6267e+15,1.7815e+15,1.1099e+15,2.5726e+14,1050.8,1,38.083,38.083,94,0
2.7115e+14,1.0677e+15,2.6236e+15,1.7794e+15,1.1086e+15,2.5696e+14,1050.7,1,38.246,38.246,94,0
2.7084e+14,1.0665e+15,2.6206e+15,1.7773e+15,1.1073e+15,2.5667e+14,1050.6,1,38.409,38.409,94,0
2.7052e+14,1.0653e+15,2.6175e+15,1.7753e+15,1.106e+15,2.5637e+14,1050.5,1,38.572,38.572,94,0
2.7021e+14,1.064e+15,2.6145e+15,1.7732e+15,1.1047e+15,2.5608e+14,1050.4,1,38.735,38.735,94,0
2.6989e+14,1.0628e+15,2.6115e+15,1.7712e+15,1.1034e+15,2.5578e+14,1050.3,1,38.897,38.897,94,0
2.6958e+14,1.0616e+15,2.6084e+15,1.7691e+15,1.1021e+15,2.5549e+14,1050.2,1,39.06,39.06,94,0
2.6927e+14,1.0603e+15,2.6054e+15,1.767e+15,1.1009e+15,2.5519e+14,1050.1,1,39.223,39.223,94,0
2.6895e+14,1.0591e+15,2.6023e+15,1.765e+15,1.0996e+15,2.549e+14,1049.9,1,39.386,39.386,94,0
2.6864e+14,1.0579e+15,2.5993e+15,1.7629e+15,1.0983e+15,2.546e+14,1049.8,1,39.548,39.548,94,0
2.6832e+14,1.0566e+15,2.5963e+15,1.7608e+15,1.097e+15,2.5431e+14,1049.7,1,39.711,39.711,94,0
2.6801e+14,1.0554e+15,2.5932e+15,1.7588e+15,1.0957e+15,2.5401e+14,1049.6,1,39.874,39.874,94,0
2.677e+14,1.0541e+15,2.5902e+15,1.7567e+15,1.0944e+15,2.5372e+14,1049.5,1,40.036,40.036,94,0
2.6738e+14,1.0529e+15,2.5871e+15,1.7547e+15,1.0932e+15,2.5343e+14,1049.4,1,40.199,40.199,94,0
2.6707e+14,1.0517e+15,2.5841e+15,1.7526e+15,1.0919e+15,2.5313e+14,1049.3,1,40.362,40.362,94,0
2.6675e+14,1.0504e+15,2.5811e+15,1.7505e+15,1.0906e+15,2.5284e+14,1049.2,1,40.525,40.525,94,0
2.6642e+14,1.0491e+15,2.5778e+15,1.7483e+15,1.0892e+15,2.5252e+14,1049.1,1,40.688,40.688,94,0
2.6608e+14,1.0478e+15,2.5745e+15,1.7461e+15,1.0878e+15,2.522e+14,1049,1,40.85,40.85,94,0
2.6573e+14,1.0464e+15,2.5711e+15,1.7438e+15,1.0864e+15,2.5187e+14,1048.9,1,41.013,41.013,94,0
2.6538e+14,1.045e+15,2.5678e+15,1.7415e+15,1.085e+15,2.5155e+14,1048.8,1,41.176,41.176,94,0
2.6504e+14,1.0437e+15,2.5644e+15,1.7393e+15,1.0836e+15,2.5122e+14,1048.7,1,41.339,41.339,94,0
2.6469e+14,1.0423e+15,2.5611e+15,1.737e+15,1.0821e+15,2.509e+14,1048.6,1,41.501,41.501,94,0
2.6435e+14,1.041e+15,2.5577e+15,1.7347e+15,1.0807e+15,2.5057e+14,1048.5,1,41.664,41.664,94,0
2.64e+14,1.0396e+15,2.5544e+15,1.7324e+15,1.0793e+15,2.5025e+14,1048.3,1,41.827,41.827,94,0
2.6365e+14,1.0382e+15,2.5511e+15,1.7302e+15,1.0779e+15,2.4992e+14,1048.2,1,41.989,41.989,94,0
2.6331e+14,1.0369e+15,2.5477e+15,1.7279e+15,1.0765e+15,2.496e+14,1048.1,1,42.152,42.152,94,0
2.6296e+14,1.0355e+15,2.5444e+15,1.7256e+15,1.0751e+15,2.4927e+14,1048,1,42.315,42.315,94,0
2.6262e+14,1.0342e+15,2.541e+15,1.7234e+15,1.0737e+15,2.4895e+14,1047.9,1,42.478,42.478,94,0
2.6227e+14,1.0328e+15,2.5377e+15,1.7211e+15,1.0722e+15,2.4862e+14,1047.8,1,42.64,42.64,94,0
2.6193e+14,1.0314e+15,2.5343e+15,1.7188e+15,1.0708e+15,2.483e+14,1047.7,1,42.803,42.803,94,0
2.6158e+14,1.0301e+15,2.531e+15,1.7165e+15,1.0694e+15,2.4797e+14,1047.6,1,42.966,42.966,94,0
2.6123e+14,1.0287e+15,2.5276e+15,1.7143e+15,1.068e+15,2.4765e+14,1047.4,1,43.129,43.129,94,0
2.6089e+14,1.0274e+15,2.5243e+15,1.712e+15,1.0666e+15,2.4732e+14,1047.3,1,43.292,43.292,94,0
2.6054e+14,1.026e+15,2.5209e+15,1.7097e+15,1.0652e+15,2.47e+14,1047.2,1,43.454,43.454,94,0
2.602e+14,1.0246e+15,2.5176e+15,1.7074e+15,1.0637e+15,2.4667e+14,1047.1,1,43.617,43.617,94,0
2.5985e+14,1.0233e+15,2.5142e+15,1.7052e+15,1.0623e+15,2.4635e+14,1047,1,43.78,43.78,94,0
2.595e+14,1.0219e+15,2.5109e+15,1.7029e+15,1.0609e+15,2.4602e+14,1046.9,1,43.943,43.943,94,0
2.5916e+14,1.0205e+15,2.5075e+15,1.7006e+15,1.0595e+15,2.457e+14,1046.8,1,44.105,44.105,94,0
2.5881e+14,1.0192e+15,2.5042e+15,1.6984e+15,1.0581e+15,2.4537e+14,1046.7,1,44.268,44.268,94,0
2.5847e+14,1.0178e+15,2.5008e+15,1.6961e+15,1.0567e+15,2.4505e+14,1046.5,1,44.431,44.431,94,0
2.5812e+14,1.0165e+15,2.4975e+15,1.6938e+15,1.0553e+15,2.4472e+14,1046.4,1,44.593,44.593,94,0
2.5777e+14,1.0151e+15,2.4941e+15,1.6915e+15,1.0538e+15,2.444e+14,1046.3,1,44.756,44.756,94,0
2.5743e+14,1.0137e+15,2.4908e+15,1.6893e+15,1.0524e+15,2.4407e+14,1046.2,1,44.919,44.919,94,0
2.5708e+14,1.0124e+15,2.4874e+15,1.687e+15,1.051e+15,2.4375e+14,1046.1,1,45.082,45.082,94,0
2.5671e+14,1.0109e+15,2.4838e+15,1.6845e+15,1.0495e+15,2.434e+14,1046,1,45.244,45.244,94,0
2.5633e+14,1.0094e+15,2.4802e+15,1.6821e+15,1.0479e+15,2.4304e+14,1045.9,1,45.407,45.407,94,0
2.5596e+14,1.008e+15,2.4765e+15,1.6796e+15,1.0464e+15,2.4269e+14,1045.7,1,45.57,45.57,94,0
2.5558e+14,1.0065e+15,2.4729e+15,1.6771e+15,1.0449e+15,2.4234e+14,1045.6,1,45.733,45.733,94,0
2.5521e+14,1.005e+15,2.4693e+15,1.6747e+15,1.0433e+15,2.4198e+14,1045.5,1,45.896,45.896,94,0
2.5483e+14,1.0035e+15,2.4656e+15,1.6722e+15,1.0418e+15,2.4163e+14,1045.4,1,46.058,46.058,94,0
2.5445e+14,1.002e+15,2.462e+15,1.6697e+15,1.0402e+15,2.4128e+14,1045.2,1,46.221,46.221,94,0
2.5408e+14,1.0005e+15,2.4583e+15,1.6673e+15,1.0387e+15,2.4092e+14,1045.1,1,46.384,46.384,94,0
2.537e+14,9.9907e+14,2.4547e+15,1.6648e+15,1.0372e+15,2.4057e+14,1045,1,46.547,46.547,94,0
2.5332e+14,9.9759e+14,2.451e+15,1.6623e+15,1.0356e+15,2.4022e+14,1044.9,1,46.709,46.709,94,0
2.5295e+14,9.9611e+14,2.4474e+15,1.6598e+15,1.0341e+15,2.3986e+14,1044.8,1,46.872,46.872,94,0
2.5257e+14,9.9463e+14,2.4438e+15,1.6574e+15,1.0326e+15,2.3951e+14,1044.6,1,47.035,47.035,94,0
2.522e+14,9.9315e+14,2.4401e+15,1.6549e+15,1.031e+15,2.3915e+14,1044.5,1,47.197,47.197,94,0
2.5182e+14,9.9167e+14,2.4365e+15,1.6524e+15,1.0295e+15,2.388e+14,1044.4,1,47.36,47.36,94,0
2.5144e+14,9.9019e+14,2.4328e+15,1.65e+15,1.0279e+15,2.3845e+14,1044.3,1,47.523,47.523,94,0
2.5107e+14,9.8871e+14,2.4292e+15,1.6475e+15,1.0264e+15,2.3809e+14,1044.1,1,47.686,47.686,94,0
2.5069e+14,9.8723e+14,2.4256e+15,1.645e+15,1.0249e+15,2.3774e+14,1044,1,47.848,47.848,94,0
2.5032e+14,9.8575e+14,2.4219e+15,1.6425e+15,1.0233e+15,2.3739e+14,1043.9,1,48.011,48.011,94,0
2.4994e+14,9.8426e+14,2.4183e+15,1.6401e+15,1.0218e+15,2.3703e+14,1043.8,1,48.174,48.174,94,0
2.4956e+14,9.8278e+14,2.4146e+15,1.6376e+15,1.0202e+15,2.3668e+14,1043.7,1,48.337,48.337,94,0
2.4919e+14,9.813e+14,2.411e+15,1.6351e+15,1.0187e+15,2.3633e+14,1043.5,1,48.5,48.5,94,0
2.4881e+14,9.7982e+14,2.4073e+15,1.6327e+15,1.0172e+15,2.3597e+14,1043.4,1,48.662,48.662,94,0
2.4843e+14,9.7834e+14,2.4037e+15,1.6302e+15,1.0156e+15,2.3562e+14,1043.3,1,48.825,48.825,94,0
2.4806e+14,9.7686e+14,2.4001e+15,1.6277e+15,1.0141e+15,2.3526e+14,1043.2,1,48.988,48.988,94,0
2.4768e+14,9.7538e+14,2.3964e+15,1.6252e+15,1.0125e+15,2.3491e+14,1043,1,49.151,49.151,94,0
2.4731e+14,9.739e+14,2.3928e+15,1.6228e+15,1.011e+15,2.3456e+14,1042.9,1,49.313,49.313,94,0
2.4693e+14,9.7242e+14,2.3891e+15,1.6203e+15,1.0095e+15,2.342e+14,1042.8,1,49.476,49.476,94,0
2.4655e+14,9.7092e+14,2.3854e+15,1.6178e+15,1.0079e+15,2.3384e+14,1042.7,1,49.639,49.639,94,0
2.4614e+14,9.6933e+14,2.3815e+15,1.6151e+15,1.0062e+15,2.3346e+14,1042.5,1,49.801,49.801,94,0
2.4574e+14,9.6774e+14,2.3776e+15,1.6125e+15,1.0046e+15,2.3308e+14,1042.4,1,49.964,49.964,94,0
2.4534e+14,9.6614e+14,2.3737e+15,1.6098e+15,1.0029e+15,2.327e+14,1042.3,1,50.127,50.127,94,0
2.4493e+14,9.6455e+14,2.3698e+15,1.6072e+15,1.0013e+15,2.3232e+14,1042.2,1,50.29,50.29,94,0
2.4453e+14,9.6296e+14,2.3659e+15,1.6045e+15,9.9962e+14,2.3194e+14,1042,1,50.452,50.452,94,0
2.4412e+14,9.6136e+14,2.3619e+15,1.6018e+15,9.9796e+14,2.3156e+14,1041.9,1,50.615,50.615,94,0
2.4372e+14,9.5977e+14,2.358e+15,1.5992e+15,9.963e+14,2.3118e+14,1041.8,1,50.778,50.778,94,0
2.4331e+14,9.5818e+14,2.3541e+15,1.5965e+15,9.9465e+14,2.308e+14,1041.6,1,50.941,50.941,94,0
2.4291e+14,9.5659e+14,2.3502e+15,1.5939e+15,9.9299e+14,2.3042e+14,1041.5,1,51.104,51.104,94,0
2.425e+14,9.5499e+14,2.3463e+15,1.5912e+15,9.9134e+14,2.3004e+14,1041.4,1,51.266,51.266,94,0
2.421e+14,9.534e+14,2.3423e+15,1.5885e+15,9.8968e+14,2.2966e+14,1041.2,1,51.429,51.429,94,0
2.4169e+14,9.5181e+14,2.3384e+15,1.5859e+15,9.8802e+14,2.2928e+14,1041.1,1,51.592,51.592,94,0
2.4129e+14,9.5022e+14,2.3345e+15,1.5832e+15,9.8637e+14,2.289e+14,1041,1,51.755,51.755,94,0
2.4088e+14,9.4862e+14,2.3306e+15,1.5806e+15,9.8471e+14,2.2851e+14,1040.8,1,51.917,51.917,94,0
2.4048e+14,9.4703e+14,2.3267e+15,1.5779e+15,9.8305e+14,2.2813e+14,1040.7,1,52.08,52.08,94,0
2.4007e+14,9.4544e+14,2.3228e+15,1.5753e+15,9.814e+14,2.2775e+14,1040.6,1,52.243,52.243,94,0
2.3967e+14,9.4385e+14,2.3188e+15,1.5726e+15,9.7974e+14,2.2737e+14,1040.5,1,52.405,52.405,94,0
2.3926e+14,9.4225e+14,2.3149e+15,1.5699e+15,9.7808e+14,2.2699e+14,1040.3,1,52.568,52.568,94,0
2.3886e+14,9.4066e+14,2.311e+15,1.5673e+15,9.7643e+14,2.2661e+14,1040.2,1,52.731,52.731,94,0
2.3846e+14,9.3907e+14,2.3071e+15,1.5646e+15,9.7477e+14,2.2623e+14,1040.1,1,52.894,52.894,94,0
2.3805e+14,9.3747e+14,2.3032e+15,1.562e+15,9.7311e+14,2.2585e+14,1039.9,1,53.056,53.056,94,0
2.3765e+14,9.3588e+14,2.2992e+15,1.5593e+15,9.7146e+14,2.2547e+14,1039.8,1,53.219,53.219,94,0
2.3724e+14,9.3429e+14,2.2953e+15,1.5566e+15,9.698e+14,2.2509e+14,1039.7,1,53.382,53.382,94,0
2.3684e+14,9.327e+14,2.2914e+15,1.554e+15,9.6814e+14,2.2471e+14,1039.5,1,53.545,53.545,94,0
2.3643e+14,9.311e+14,2.2875e+15,1.5513e+15,9.6649e+14,2.2433e+14,1039.4,1,53.708,53.708,94,0
2.3603e+14,9.2951e+14,2.2836e+15,1.5487e+15,9.6483e+14,2.2395e+14,1039.3,1,53.87,53.87,94,0
2.3562e+14,9.2792e+14,2.2797e+15,1.546e+15,9.6318e+14,2.2357e+14,1039.1,1,54.033,54.033,94,0
2.3521e+14,9.2628e+14,2.2756e+15,1.5433e+15,9.6147e+14,2.2317e+14,1039,1,54.196,54.196,94,0
2.3477e+14,9.2458e+14,2.2714e+15,1.5404e+15,9.597e+14,2.2277e+14,1038.9,1,54.359,54.359,94,0
2.3434e+14,9.2288e+14,2.2673e+15,1.5376e+15,9.5794e+14,2.2236e+14,1038.7,1,54.521,54.521,94,0
2.3391e+14,9.2118e+14,2.2631e+15,1.5348e+15,9.5617e+14,2.2196e+14,1038.6,1,54.684,54.684,94,0
2.3348e+14,9.1949e+14,2.2589e+15,1.5319e+15,9.5441e+14,2.2155e+14,1038.5,1,54.847,54.847,94,0
2.3305e+14,9.1779e+14,2.2547e+15,1.5291e+15,9.5264e+14,2.2114e+14,1038.3,1,55.009,55.009,94,0
2.3262e+14,9.1609e+14,2.2506e+15,1.5263e+15,9.5087e+14,2.2074e+14,1038.2,1,55.172,55.172,94,0
2.3219e+14,9.1439e+14,2.2464e+15,1.5234e+15,9.4911e+14,2.2033e+14,1038,1,55.335,55.335,94,0
2.3176e+14,9.127e+14,2.2422e+15,1.5206e+15,9.4734e+14,2.1993e+14,1037.9,1,55.498,55.498,94,0
2.3132e+14,9.11e+14,2.238e+15,1.5178e+15,9.4558e+14,2.1952e+14,1037.8,1,55.66,55.66,94,0
2.3089e+14,9.093e+14,2.2339e+15,1.5149e+15,9.4381e+14,2.1911e+14,1037.6,1,55.823,55.823,94,0
2.3046e+14,9.0761e+14,2.2297e+15,1.5121e+15,9.4205e+14,2.1871e+14,1037.5,1,55.986,55.986,94,0
2.3003e+14,9.0591e+14,2.2255e+15,1.5093e+15,9.4028e+14,2.183e+14,1037.3,1,56.149,56.149,94,0
2.296e+14,9.0421e+14,2.2213e+15,1.5064e+15,9.3852e+14,2.179e+14,1037.2,1,56.312,56.312,94,0
2.2917e+14,9.0251e+14,2.2172e+15,1.5036e+15,9.3675e+14,2.1749e+14,1037.1,1,56.474,56.474,94,0
2.2874e+14,9.0082e+14,2.213e+15,1.5008e+15,9.3498e+14,2.1708e+14,1036.9,1,56.637,56.637,94,0
2.2831e+14,8.9912e+14,2.2088e+15,1.4979e+15,9.3322e+14,2.1668e+14,1036.8,1,56.8,56.8,94,0
2.2788e+14,8.9742e+14,2.2046e+15,1.4951e+15,9.3145e+14,2.1627e+14,1036.6,1,56.963,56.963,94,0
2.2744e+14,8.9572e+14,2.2005e+15,1.4923e+15,9.2969e+14,2.1587e+14,1036.5,1,57.125,57.125,94,0
2.2701e+14,8.9403e+14,2.1963e+15,1.4894e+15,9.2792e+14,2.1546e+14,1036.4,1,57.288,57.288,94,0
2.2658e+14,8.9233e+14,2.1921e+15,1.4866e+15,9.2616e+14,2.1506e+14,1036.2,1,57.451,57.451,94,0
2.2615e+14,8.9063e+14,2.1879e+15,1.4838e+15,9.2439e+14,2.1465e+14,1036.1,1,57.613,57.613,94,0
2.2572e+14,8.8893e+14,2.1838e+15,1.4809e+15,9.2263e+14,2.1424e+14,1035.9,1,57.776,57.776,94,0
2.2529e+14,8.8724e+14,2.1796e+15,1.4781e+15,9.2086e+14,2.1384e+14,1035.8,1,57.939,57.939,94,0
2.2486e+14,8.8554e+14,2.1754e+15,1.4753e+15,9.1909e+14,2.1343e+14,1035.7,1,58.102,58.102,94,0
2.2443e+14,8.8384e+14,2.1712e+15,1.4724e+15,9.1733e+14,2.1303e+14,1035.5,1,58.264,58.264,94,0
2.2399e+14,8.8214e+14,2.1671e+15,1.4696e+15,9.1556e+14,2.1262e+14,1035.4,1,58.427,58.427,94,0
2.2356e+14,8.8045e+14,2.1629e+15,1.4668e+15,9.138e+14,2.1221e+14,1035.3,1,58.59,58.59,94,0
2.2311e+14,8.7868e+14,2.1585e+15,1.4638e+15,9.1196e+14,2.1179e+14,1035.1,1,58.753,58.753,94,0
2.2266e+14,8.7688e+14,2.1541e+15,1.4608e+15,9.1009e+14,2.1136e+14,1035,1,58.916,58.916,94,0
2.222e+14,8.7509e+14,2.1497e+15,1.4578e+15,9.0822e+14,2.1093e+14,1034.8,1,59.078,59.078,94,0
2.2175e+14,8.733e+14,2.1453e+15,1.4548e+15,9.0636e+14,2.105e+14,1034.7,1,59.241,59.241,94,0
2.2129e+14,8.715e+14,2.1409e+15,1.4518e+15,9.0449e+14,2.1007e+14,1034.5,1,59.404,59.404,94,0
2.2084e+14,8.6971e+14,2.1365e+15,1.4488e+15,9.0262e+14,2.0965e+14,1034.4,1,59.567,59.567,94,0
2.2038e+14,8.6791e+14,2.1321e+15,1.4458e+15,9.0076e+14,2.0922e+14,1034.2,1,59.729,59.729,94,0
2.1992e+14,8.6612e+14,2.1276e+15,1.4428e+15,8.9889e+14,2.0879e+14,1034.1,1,59.892,59.892,94,0
2.1947e+14,8.6433e+14,2.1232e+15,1.4398e+15,8.9703e+14,2.0836e+14,1033.9,1,60.055,60.055,94,0
2.1901e+14,8.6253e+14,2.1188e+15,1.4368e+15,8.9516e+14,2.0793e+14,1033.8,1,60.217,60.217,94,0
2.1856e+14,8.6074e+14,2.1144e+15,1.4338e+15,8.9329e+14,2.075e+14,1033.6,1,60.38,60.38,94,0
2.181e+14,8.5895e+14,2.11e+15,1.4308e+15,8.9143e+14,2.0707e+14,1033.5,1,60.543,60.543,94,0
2.1765e+14,8.5715e+14,2.1056e+15,1.4279e+15,8.8956e+14,2.0664e+14,1033.3,1,60.706,60.706,94,0
2.1719e+14,8.5536e+14,2.1012e+15,1.4249e+15,8.877e+14,2.0621e+14,1033.2,1,60.868,60.868,94,0
2.1673e+14,8.5356e+14,2.0968e+15,1.4219e+15,8.8583e+14,2.0578e+14,1033.1,1,61.031,61.031,94,0
2.1628e+14,8.5177e+14,2.0923e+15,1.4189e+15,8.8396e+14,2.0536e+14,1032.9,1,61.194,61.194,94,0
2.1582e+14,8.4998e+14,2.0879e+15,1.4159e+15,8.821e+14,2.0493e+14,1032.8,1,61.357,61.357,94,0
2.1537e+14,8.4818e+14,2.0835e+15,1.4129e+15,8.8023e+14,2.045e+14,1032.6,1,61.52,61.52,94,0
2.1491e+14,8.4639e+14,2.0791e+15,1.4099e+15,8.7836e+14,2.0407e+14,1032.5,1,61.682,61.682,94,0
2.1446e+14,8.446e+14,2.0747e+15,1.4069e+15,8.765e+14,2.0364e+14,1032.3,1,61.845,61.845,94,0
2.14e+14,8.428e+14,2.0703e+15,1.4039e+15,8.7463e+14,2.0321e+14,1032.2,1,62.008,62.008,94,0
2.1355e+14,8.4101e+14,2.0659e+15,1.4009e+15,8.7277e+14,2.0278e+14,1032,1,62.171,62.171,94,0
2.1309e+14,8.3922e+14,2.0615e+15,1.3979e+15,8.709e+14,2.0235e+14,1031.9,1,62.333,62.333,94,0
2.1263e+14,8.3742e+14,2.057e+15,1.3949e+15,8.6903e+14,2.0192e+14,1031.7,1,62.496,62.496,94,0
2.1218e+14,8.3563e+14,2.0526e+15,1.3919e+15,8.6717e+14,2.0149e+14,1031.6,1,62.659,62.659,94,0
2.1172e+14,8.3383e+14,2.0482e+15,1.3889e+15,8.653e+14,2.0106e+14,1031.4,1,62.821,62.821,94,0
2.1127e+14,8.3204e+14,2.0438e+15,1.3859e+15,8.6343e+14,2.0064e+14,1031.3,1,62.984,62.984,94,0
2.1081e+14,8.3024e+14,2.0394e+15,1.3829e+15,8.6156e+14,2.0021e+14,1031.1,1,63.147,63.147,94,0
2.1033e+14,8.2836e+14,2.0348e+15,1.3798e+15,8.5961e+14,1.9976e+14,1031,1,63.31,63.31,94,0
2.0985e+14,8.2648e+14,2.0301e+15,1.3766e+15,8.5765e+14,1.9931e+14,1030.8,1,63.472,63.472,94,0
2.0938e+14,8.246e+14,2.0255e+15,1.3735e+15,8.5569e+14,1.9886e+14,1030.7,1,63.635,63.635,94,0
2.089e+14,8.2272e+14,2.0209e+15,1.3703e+15,8.5373e+14,1.9841e+14,1030.5,1,63.798,63.798,94,0
2.0842e+14,8.2084e+14,2.0162e+15,1.3672e+15,8.5178e+14,1.9796e+14,1030.4,1,63.961,63.961,94,0
2.0794e+14,8.1896e+14,2.0116e+15,1.364e+15,8.4982e+14,1.9751e+14,1030.2,1,64.123,64.123,94,0
2.0747e+14,8.1707e+14,2.007e+15,1.3609e+15,8.4786e+14,1.9706e+14,1030.1,1,64.286,64.286,94,0
2.0699e+14,8.1519e+14,2.0024e+15,1.3578e+15,8.459e+14,1.9661e+14,1029.9,1,64.449,64.449,94,0
2.0651e+14,8.1331e+14,1.9977e+15,1.3546e+15,8.4395e+14,1.9616e+14,1029.8,1,64.612,64.612,94,0
2.0603e+14,8.1143e+14,1.9931e+15,1.3515e+15,8.4199e+14,1.9571e+14,1029.6,1,64.774,64.774,94,0
2.0556e+14,8.0955e+14,1.9885e+15,1.3483e+15,8.4003e+14,1.9526e+14,1029.5,1,64.937,64.937,94,0
2.0508e+14,8.0767e+14,1.9838e+15,1.3452e+15,8.3807e+14,1.9481e+14,1029.3,1,65.1,65.1,94,0
2.046e+14,8.0579e+14,1.9792e+15,1.342e+15,8.3611e+14,1.9436e+14,1029.2,1,65.263,65.263,94,0
2.0412e+14,8.0391e+14,1.9746e+15,1.3389e+15,8.3416e+14,1.9391e+14,1029,1,65.425,65.425,94,0
2.0364e+14,8.0203e+14,1.97e+15,1.3358e+15,8.322e+14,1.9346e+14,1028.8,1,65.588,65.588,94,0
2.0317e+14,8.0014e+14,1.9653e+15,1.3326e+15,8.3024e+14,1.9301e+14,1028.7,1,65.751,65.751,94,0
2.0269e+14,7.9826e+14,1.9607e+15,1.3295e+15,8.2828e+14,1.9256e+14,1028.5,1,65.914,65.914,94,0
2.0221e+14,7.9638e+14,1.9561e+15,1.3263e+15,8.2633e+14,1.9211e+14,1028.4,1,66.076,66.076,94,0
2.0173e+14,7.945e+14,1.9514e+15,1.3232e+15,8.2437e+14,1.9166e+14,1028.2,1,66.239,66.239,94,0
2.0126e+14,7.9262e+14,1.9468e+15,1.32e+15,8.2241e+14,1.9121e+14,1028.1,1,66.402,66.402,94,0
2.0078e+14,7.9074e+14,1.9422e+15,1.3169e+15,8.2045e+14,1.9076e+14,1027.9,1,66.565,66.565,94,0
2.003e+14,7.8886e+14,1.9376e+15,1.3138e+15,8.185e+14,1.9031e+14,1027.8,1,66.728,66.728,94,0
1.9982e+14,7.8698e+14,1.9329e+15,1.3106e+15,8.1654e+14,1.8986e+14,1027.6,1,66.89,66.89,94,0
1.9934e+14,7.851e+14,1.9283e+15,1.3075e+15,8.1458e+14,1.8941e+14,1027.5,1,67.053,67.053,94,0
