time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,inlet_mean_temp,max_temp_fuel,temp_blanket,temp_fuel
0.010577355289377,8.0495382145366e+20,3.1483465184759e+21,7.8428429716481e+21,5.3873431090781e+21,3.3786070437999e+21,8.1671300854764e+20,1987179398.3296,916.85154678282,1104.5540283625,924.88930284015,967.03664079717
0.012693826347253,8.0487054554426e+20,3.1480209306628e+21,7.8420322683037e+21,5.3867862516474e+21,3.3782578373518e+21,8.1662859538982e+20,1986973732.714,916.85154302624,1104.5540948096,924.88933581345,967.03697402435
0.015233591616703,8.0477091366922e+20,3.147631391868e+21,7.8410623150867e+21,5.3861199963471e+21,3.3778400116804e+21,8.1652758220008e+20,1986727670.1971,916.85153851866,1104.5541760773,924.88937532323,967.03735905552
0.018281309940044,8.0465687387087e+20,3.1471855194216e+21,7.839952083836e+21,5.385357378363e+21,3.3773617464127e+21,8.1641195077345e+20,1986446016.9422,916.85153310997,1104.5542757144,924.88942265505,967.03780069869
0.021938571928053,8.0452964839494e+20,3.1466880923763e+21,7.8387134766044e+21,5.384506574627e+21,3.376828171731e+21,8.1628294340406e+20,1986131786.717,916.8515266201,1104.5543982557,924.88947934624,967.03830335202
0.026327286313664,8.0439026559323e+20,3.1461431313046e+21,7.8373565052007e+21,5.3835744622903e+21,3.376243600894e+21,8.1614160338802e+20,1985787514.0841,916.85151883305,1104.5545495056,924.88954723495,967.03887059461
0.031593743576396,8.0423999440312e+20,3.1455555971695e+21,7.8358935221064e+21,5.3825695255151e+21,3.3756133539579e+21,8.1598921658612e+20,1985416327.1869,916.8515094897,1104.5547369096,924.88962851933,967.03950474222
0.037913492291676,8.0408060618463e+20,3.144932415146e+21,7.8343417702591e+21,5.3815036073107e+21,3.3749448569229e+21,8.1582757757182e+20,1985022594.4177,916.85149827927,1104.5549700337,924.88972582874,967.04020640507
0.045497190750011,8.0391447423056e+20,3.1442828637352e+21,7.832724352195e+21,5.380392575476e+21,3.3742480596628e+21,8.1565909088559e+20,1984612170.4255,916.85148482903,1104.5552611756,924.88984230992,967.04097409227
0.054597628900013,8.0374454651234e+20,3.1436184682353e+21,7.8310699649238e+21,5.3792561406501e+21,3.3735353220009e+21,8.1548674359724e+20,1984192329.2468,916.85146869203,1104.5556261305,924.88998173101,967.04180391776
0.065518154680015,8.0357422241278e+20,3.1429525188185e+21,7.8294117000356e+21,5.3781170322559e+21,3.3728208970658e+21,8.1531398046436e+20,1983771460.4523,916.85144933234,1104.5560851346,924.89014860738,967.04268946925
0.078622785616018,8.0340715921349e+20,3.1422993139695e+21,7.8277851599665e+21,5.3769997047194e+21,3.3721201200663e+21,8.1514450786192e+20,1983358591.8783,916.85142610753,1104.5566640088,924.89034835353,967.04362189867
0.094348342739222,8.0324703755917e+20,3.1416732435454e+21,7.8262261749503e+21,5.3759287694083e+21,3.3714484250566e+21,8.1498205612189e+20,1982962811.0243,916.85139824753,1104.5573955279,924.89058746655,967.04459027884
0.11321901128707,8.0309732143734e+20,3.1410878504096e+21,7.8247684666712e+21,5.3749273899638e+21,3.3708203387379e+21,8.1483013631107e+20,1982592672.7908,916.85136482962,1104.5583210404,924.89087374724,967.04558224679
0.13586381354448,8.0296104953813e+20,3.1405550147839e+21,7.8234416175648e+21,5.3740158875889e+21,3.3702486059191e+21,8.1469182882214e+20,1982255684.5262,916.8513247484,1104.5594923735,924.89121656632,967.04658492754
0.16303757625338,8.0284068691103e+20,3.1400843743925e+21,7.8222696273535e+21,5.3732107497342e+21,3.3697435679623e+21,8.1456963310505e+20,1981957939.7545,916.85127668009,1104.5609740639,924.89162718472,967.04758611496
0.19564609150405,8.0273804896106e+20,3.1396830275012e+21,7.8212701741276e+21,5.3725241227885e+21,3.3693128447866e+21,8.1446539076761e+20,1981703930.3285,916.85121904014,1104.5628459519,924.89211913862,967.04857569176
0.23477630980486,8.0265428813679e+20,3.1393554811503e+21,7.8204544860774e+21,5.3719637242885e+21,3.3689612800123e+21,8.14380272279e+20,1981496513.206,916.85114994182,1104.5652061441,924.89270870195,967.04954727714
0.28173257176583,8.0258991285526e+20,3.139103725501e+21,7.8198275272427e+21,5.3715329708182e+21,3.3686910213955e+21,8.1431479636803e+20,1981336956.6329,916.85106773939,1104.5681742374,924.8934154416,967.05050003021
0.338080086119,8.0271926987435e+20,3.1396093753929e+21,7.821086131527e+21,5.3723970760227e+21,3.3692324963774e+21,8.1444537916046e+20,1981654451.2138,916.85099074308,1104.5721135974,924.89426514809,967.05201328152
0.4056971033428,8.0263542250706e+20,3.1392814683098e+21,7.8202694812313e+21,5.3718359736017e+21,3.3688804508868e+21,8.1436008270712e+20,1981446519.6101,916.85130094299,1104.5771083329,924.89528339513,967.05342425785
0.48683752401136,8.0257904351374e+20,3.1390609516352e+21,7.8197202237387e+21,5.3714585427588e+21,3.3686435858081e+21,8.1430260083551e+20,1981306452.5415,916.85604676299,1104.5833596712,924.89650408823,967.05490780951
0.58420602881363,8.0252479986692e+20,3.138848765447e+21,7.8191916145696e+21,5.371095261324e+21,3.3684155679927e+21,8.1424722643333e+20,1981171570.9861,916.8908020658,1104.5909903829,924.89796746804,967.05778971019
0.70104823457636,8.0233277711068e+20,3.1380977730789e+21,7.8173206900291e+21,5.3698096335386e+21,3.3676088540677e+21,8.1405182969875e+20,1980695594.0486,917.05551194582,1104.5993935004,924.89971799182,967.06869541491
0.84125888149163,8.0145942458849e+20,3.1346824536468e+21,7.8088126963429e+21,5.3639636889333e+21,3.3639410496547e+21,8.131642347899e+20,1978533371.3604,917.59579000984,1104.6036158371,924.90178998183,967.10974647536
1.00951165779,7.9833949329684e+20,3.1224820820657e+21,7.7784210559882e+21,5.3430819879047e+21,3.350840291322e+21,8.0999440253591e+20,1970812520.3553,918.88763253631,1104.5789065892,924.90415593718,967.23023393969
1.2114149893479,7.8925739268157e+20,3.086967397545e+21,7.6899576222268e+21,5.2823043185328e+21,3.3127131378148e+21,8.0077054600949e+20,1948352309.4376,921.26312877615,1104.4263444826,924.90657997149,967.49731510807
1.4536989872175,7.6814988503227e+20,3.0044293177699e+21,7.4843711149884e+21,5.1410674670784e+21,3.2241209813491e+21,7.7934041888983e+20,1896190598.0698,924.82499964063,1103.8390223826,924.90834939224,967.95232989662
1.744439784661,7.3061882969137e+20,2.8576642656811e+21,7.1188016231732e+21,4.8899279854665e+21,3.0665968459175e+21,7.4123517006563e+20,1803471390.3462,929.45456877357,1102.134704687,924.90810899744,968.59868813649
